title,author,publisher,publish_date,original_price,sale_price
한국현대시사자료대계 : 풀잎단장.향미사.김해평야.별을쳐다보먀.우수의 황제.목숨,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 체중.진주만.미이라.현대문학(시집).보리피리,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 청폐.재만조선시인집.해방기념시집.삼팔선.해마다피는꽃.풍장,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
우리가 몰랐던 백두대간,"김우선, 김광선, 신인수, 박경이, 차성욱 저 외 1명 정보 더 보기/감추기",도트북,2024년 01월 22일,"23,000원","20,700"
한국현대시사자료대계 : 청마시집.청저집.서정의유형.이율의항변.파적,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 처녀의 화환.청년시인백인집.을해명시선.잔망.무명초,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 전시한국문학선(시).나아드의 향유.쌍용고지,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 유년송.무화과.머들령.일기.버리고싶은 유산.새로운도시와.시민들의합창,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국결정성장 발전사,오근호 저,한림원,2023년 12월 22일,"30,000원","30,000"
한국현대시사자료대계 : 수난의장.정복고지.노병과더불어.상화와고월.풍랑,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 불안한 토요일.의상.한국해양시집.류수곡.꽃밭.별과나.유성,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 마음.그날의 오면.백로.형상칠인시집.노천명집.,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 거화벽.폭음계산기 가.놓여있는 진찰실.오도기.두고온지표,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 개폐교.현대조선명시선.소월시초,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 현대시집(1).(2).(3) 1950년대,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
이윤석의 쉽게 배우는 크로매틱 하모니카 1,이윤석 저,레가토,2024년 01월 15일,"20,000원","18,000"
2024 김병태 요정노트 매일30분 하프 모의고사 + 파이널,김병태 편저,영기획비엠씨,2024년 01월 17일,"33,000원","29,700"
양들의 침묵,방성호 저,인문엠앤비,2024년 01월 15일,"10,000원","9,000"
아주 쉬운 클래식 피아노 레슨 1,윤인영 저,아름출판사,2024년 01월 15일,"7,000원","6,300"
지방소멸은 없다,이재욱 저,밀알북스,2024년 01월 15일,"15,000원","14,250"
죽음집 3,"조희일 저/이민호, 최이호 역",심미안,2023년 12월 16일,"30,000원","28,500"
죽음집 2,"조희일 저/이민호, 최이호 역",심미안,2023년 12월 16일,"40,000원","38,000"
교과서 옹기종기 세계전래동화 세트,편집부 저,한국톨스토이,2023년 12월 05일,"200,000원","180,000"
2024 우정우 우편일반 우편의 정석,우정우 편저,탑스팟,2024년 01월 22일,"28,000원","25,200"
직업으로서의 과학/직업으로서의 정치,막스 베버 저/김덕영 역,길,2024년 01월 16일,"30,000원","27,000"
지적학,류병찬 저,초이스애드,2024년 02월 10일,"42,000원","42,000"
2024 데이터베이스론 7급 이론서,김강현 편저,탑스팟,2024년 02월 01일,"20,000원","18,000"
교과융합 세계명작동화 세트,편집부 저,한국톨스토이,2023년 12월 05일,"380,000원","342,000"
우리가 우주에 가야 하는 이유,폴 윤 저,EBS BOOKS,2023년 12월 30일,"17,500원","15,750"
있었던 존재들,원도 저,세미콜론,2024년 01월 18일,"15,000원","13,500"
How so 필독도서 중국고전문학 세트,편집부 저,한국셰익스피어,2023년 12월 05일,"440,000원","396,000"
삶을 의미 있게 만들어주는 일상의 철학,오이겐 M. 슐라크 저/이상희 역,빚은책들,2024년 01월 25일,"16,800원","15,120"
잘되는 강소기업의 비밀,"아시아경제 바이오중기벤처부 김철현 · 최동현 · 금보령, (사)행복한성공 저",휴넷,2024년 01월 08일,"19,800원","18,810"
데이터베이스 배움터,"홍의경, 이익훈 저",생능출판사,2024년 01월 22일,"29,000원","29,000"
해상무선통신과 GMDSS,"임정빈, 이진석 저",해광,2024년 01월 25일,"25,000원","25,000"
비밀요원 레너드 우리말 사무소 1,이향안 글/라임스튜디오 그림,아울북,2024년 01월 17일,"15,800원","14,220"
안나의 유토피아,안나 저 / 배병호 편,미술과비평,2023년 12월 22일,"60,000원","57,000"
영어 문해력을 키우는 루틴의 힘,정현진 저,서사원,2024년 02월 06일,"19,000원","17,100"
서울 자가에 대기업 다니는 김 부장 이야기 합본호 (30만 부 기념 한정판),송희구 저,서삼독,2024년 01월 29일,"39,000원","35,100"
2024 PASS 지적기사산업기사 필기,"민웅기, 정완석, 김민승, 온정국 저",예문사,2024년 01월 20일,"45,000원","40,500"
2024 배관기능사 필기+실기 한권 완성,국가기술자격시험연구회 편저,예문사,2024년 01월 30일,"22,000원","19,800"
지구를 살리는 환경 이야기 물은 소중해요,이사벨 토마스 글/엘 프리모 라몬 그림/박정화 역,바나나BOOK,2024년 01월 25일,"20,000원","18,000"
오싹오싹 귀신 선생님의 수상한 교과서 2,김건구 글/남동완 그림,이지북,2024년 01월 22일,"13,900원","12,510"
한국현대시사자료대계 : 현대시감상.보랏빛소묘.이정표.구름에그린다,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
365 세무신고 가이드,남미숙 저,공감스토리,2024년 01월 08일,"38,000원","38,000"
한국현대시사자료대계 : 한국전후문제시집.의상세례.춘향이마음,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 하늘과바람과별과시.항전의 조국.고몽.강강술해.무토의시,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 푸른별.날개.여숙.선사시대,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 추천시집.현대의신화.사슴의노래.유치환시선,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 제9시집.목격자.김현승시초.해바라기.김산월여사.인간조형,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 역사앞에서.상심하는 접목.갈매기소묘.내가슴의장미.겨울에도피는꽃나무,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 심상의밝은그림자.마음과풍경.색인시집.공초오상순시선,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
2024 이패스 자동차보험(대물) 이론과 실무,김석주 편저,이패스코리아,2024년 01월 15일,"38,000원","34,200"
한국현대시사자료대계 : 신춘문예당선시집.여백을위한서정.바다가보이는산길.구름은울지못한다.난 기타,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
"한국현대시사자료대계 : 시와사랑,나의시나의시론.밤이가면아침이온다",한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 밤의서정.박두진 시선.조지훈시선.서정주시선.김관식시선,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 바라춤.속죄양.눈으로약속한시간에.실내악,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
나는 무엇이었을까?,호르헤 루한 글/치아라 카레르 그림/김정하 역,분홍고래,2024년 01월 26일,"14,000원","12,600"
한국현대시사자료대계 : 목석의노래.풍선과제삼포복.휴전선.저녁종소리.황혼가.현대의온도,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 달나라의 장난.사랑을위한되풀이.부다페스트에서의 소녀의죽음.기다리며사는사람들.신풍토,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 나의취미는 고독이다.파안감성.하여지향.심장의파편,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
한국현대시사자료대계 : 나비와광장.인간이 그립다.전쟁과음악과희망과.산도화.벽오동,한국학자료원 편집부,한국학자료원,2024년 01월 22일,"180,000원","162,000"
2024 해커스소방 김정희 소방학개론 실전동형모의고사 24회분,김정희 편저,해커스소방,2024년 01월 18일,"20,000원","18,000"
2024 건설공사 표준품셈,건설교통저널 표준품셈편찬위원회 저,건설교통저널,2024년 01월 01일,"40,000원","36,000"
2024 해커스 투자자산운용사 기출동형모의고사 Season 1,해커스 금융아카데미 편저,해커스금융,2024년 01월 23일,"39,000원","35,100"
5가지 영감을 주는 마법같은 동화,"이현, 전성희, 정선, 안성언, 김선용 저",no book(노북),2024년 01월 17일,"15,000원","13,500"
회사의 법적구조와 회계처리,박영준 저,조세신보사,2024년 01월 18일,"65,000원","65,000"
초박이 초등학생을 위한 박학다식 이야기 : 사회,"좋은생각 편집부, 최인수 글/공미라 감수",좋은생각 어린이,2024년 01월 22일,"15,000원","13,500"
초박이 초등학생을 위한 박학다식 이야기 : 역사,"좋은생각 편집부, 심선민 글/지호진 감수",좋은생각 어린이,2024년 01월 22일,"15,000원","13,500"
실크로드 다시보기,"나영주, 정상규, 이진우, 김영현, 이기훈 공저 외 3명 정보 더 보기/감추기",지식과감성#,2023년 12월 31일,"30,000원","27,000"
업-재생-윤회의가르침,아신 옷따마 저,고요한소리,2023년 12월 28일,"1,000원",950
2024 손해평가사 1차 농학개론 중 재배학 및 원예작물학,사마자격증수험서연구원 저,사마출판,2024년 01월 05일,"25,000원","23,750"
2024 손해평가사 1차 상법 보험편 및 농어업재해보험법령,사마자격증수험서연구원 저,사마출판,2024년 01월 05일,"25,000원","23,750"
체제 정당화의 심리학,존 T. 조스트 저/신기원 역,에코리브르,2024년 01월 25일,"35,000원","31,500"
2024 의학이론 기출문제풀이 + 핵심요약정리,이지이 편저,고시아카데미,2024년 01월 05일,"17,000원","17,000"
예수님을 만나는 가스펠 프로젝트 구약 1 : 위대한 시작 (저학년),"LifeWay Kids 저 / 김도일, 김병훈, 이희성 감수 / 권혜신, 안윤경 공역",두란노,2024년 01월 10일,"6,000원","5,700"
떡의 미학,최은희 저,백산출판사,2024년 01월 30일,"33,000원","33,000"
노인요양사업 성공창업전략,서대석 저,동문사,2024년 01월 15일,"35,000원","35,000"
감동을 가르치는 교사들,교사선교회 저,템북,2024년 01월 01일,"12,000원","10,800"
에너지 인문학,강신욱 저,지식과감성#,2024년 01월 10일,"14,000원","12,600"
‘대한민국의 미래’ 행복한가요?,최분희 저,책밭,2024년 01월 09일,"20,000원","18,000"
가스펠 프로젝트 구약 3 : 약속의 땅 (중고등부),"LifeWay Kids 저 / 손정훈 역 / 김병훈, 이희성, 곽상학 감수",두란노,2024년 01월 12일,"8,000원","7,600"
가스펠 프로젝트 신약 1 : 위대한 복음 (고학년),LifeWay Kids 저,두란노,2024년 01월 12일,"5,000원","4,500"
2024 박문각 공무원 이준 마법교정학·형사정책 기출 지문 익힘장,이준 편저,박문각,2024년 01월 25일,"15,000원","13,500"
제연설비,추병길 저,지우북스,2024년 01월 30일,"24,000원","24,000"
15소년 표류기,쥘 베른 원저/아시베 다쿠 편역/양수현 역,은하수(은하수미디어),2024년 01월 15일,"7,500원","6,750"
화학안전환경 입문,"이근원, 정승호 저",지우북스,2024년 01월 16일,"28,000원","28,000"
제인 에어,샬롯 브론테 원저/양태석 글/조성경 그림,은하수(은하수미디어),2024년 01월 15일,"7,500원","6,750"
논장 초등 고학년 동화는 내 친구 베스트 20권세트/상품권5천,아스트리드 린드그렌 외,논장(전집),2022년 03월 10일,"225,000원","202,500"
해저 2만 리,쥘 베른 원저/아시베 다쿠 편역/양수현 역,은하수(은하수미디어),2024년 01월 15일,"7,500원","6,750"
논장 초등 저학년 동화는 내 친구 베스트 20권세트/상품권5천,"강무홍, 로알드 달, 필리파 피어스 저/채인선, 아스트리드 린드그렌 글 외 1명 정보 더 보기/감추기",논장(전집),2020년 11월 30일,"194,000원","174,600"
톰 소여의 모험,마크 트웨인 원저/나스다 준 편역/남궁가윤 역,은하수(은하수미디어),2024년 01월 15일,"7,500원","6,750"
사회복지실천론,"서보준, 이정미, 박신영, 서미경 공저",정민사,2024년 01월 15일,"23,000원","23,000"
2024 NEW 킹건호 경찰헌법 최근 10년 단원별 기출문제집,김건호 저,메가스터디교육(공무원),2024년 01월 31일,"27,000원","24,300"
조선 왕 연대기,유정호 저,블랙피쉬,2024년 01월 22일,"23,000원","20,700"
사회복지 프로그램 개발과 평가,"이민홍, 정병오 공저",양서원(박철용),2024년 01월 10일,"22,000원","22,000"
2024 이러닝운영관리사 실기 필답형 핵심이론+출제예상문제,"이준희, 이태린 편저",북스케치,2024년 01월 15일,"16,000원","14,400"
요양보호사 자격시험 문제집,"박이균, 교육부은하원격평생교육원 저",은하출판사,2024년 01월 05일,"26,000원","23,400"
알찬 생활 상식,조은정 글/토리아트 그림,은하수(은하수미디어),2024년 01월 20일,"12,500원","11,250"
2024 가스기능사 필기 기출문제집,김재호 저,세화(박룡),2024년 02월 10일,"15,000원","13,500"
고통 없는 사랑은 없다,정호승 저,김영사,2024년 01월 29일,"18,800원","16,920"
